,Id,ActivityHour,Calories,Steps,TotalIntensity,AverageIntensity
9644,4319703577,5/9/2016 11:00:00 PM,64,13,2,0.033333
9645,4319703577,5/10/2016 12:00:00 AM,62,6,1,0.016667
9646,4319703577,5/10/2016 1:00:00 AM,61,0,0,0.0
9647,4319703577,5/10/2016 2:00:00 AM,61,0,0,0.0
9648,4319703577,5/10/2016 3:00:00 AM,63,6,1,0.016667
9649,4319703577,5/10/2016 4:00:00 AM,61,0,0,0.0
9650,4319703577,5/10/2016 5:00:00 AM,62,8,1,0.016667
9651,4319703577,5/10/2016 6:00:00 AM,62,6,1,0.016667
9652,4319703577,5/10/2016 7:00:00 AM,83,151,12,0.2
9653,4319703577,5/10/2016 8:00:00 AM,65,25,1,0.016667
9654,4319703577,5/10/2016 9:00:00 AM,74,170,5,0.083333
9655,4319703577,5/10/2016 10:00:00 AM,178,1669,51,0.85
9656,4319703577,5/10/2016 11:00:00 AM,122,536,33,0.55
9657,4319703577,5/10/2016 12:00:00 PM,145,930,39,0.65
9658,4319703577,5/10/2016 1:00:00 PM,125,990,22,0.366667
9659,4319703577,5/10/2016 2:00:00 PM,138,824,37,0.616667
9660,4319703577,5/10/2016 3:00:00 PM,144,958,39,0.65
9661,4319703577,5/10/2016 4:00:00 PM,94,288,17,0.283333
9662,4319703577,5/10/2016 5:00:00 PM,80,173,8,0.133333
9663,4319703577,5/10/2016 6:00:00 PM,137,1092,36,0.6
9664,4319703577,5/10/2016 7:00:00 PM,144,1156,29,0.483333
9665,4319703577,5/10/2016 8:00:00 PM,84,154,12,0.2
9666,4319703577,5/10/2016 9:00:00 PM,73,140,6,0.1
9667,4319703577,5/10/2016 10:00:00 PM,82,205,11,0.183333
9668,4319703577,5/10/2016 11:00:00 PM,61,0,0,0.0
9669,4319703577,5/11/2016 12:00:00 AM,61,0,0,0.0
9670,4319703577,5/11/2016 1:00:00 AM,62,12,1,0.016667
9671,4319703577,5/11/2016 2:00:00 AM,61,0,0,0.0
9672,4319703577,5/11/2016 3:00:00 AM,61,0,0,0.0
9673,4319703577,5/11/2016 4:00:00 AM,61,0,0,0.0
9674,4319703577,5/11/2016 5:00:00 AM,61,0,0,0.0
9675,4319703577,5/11/2016 6:00:00 AM,61,0,0,0.0
9676,4319703577,5/11/2016 7:00:00 AM,61,0,0,0.0
9677,4319703577,5/11/2016 8:00:00 AM,93,258,17,0.283333
9678,4319703577,5/11/2016 9:00:00 AM,68,49,3,0.05
9679,4319703577,5/11/2016 10:00:00 AM,180,1735,51,0.85
9680,4319703577,5/11/2016 11:00:00 AM,127,734,30,0.5
9681,4319703577,5/11/2016 12:00:00 PM,150,1037,40,0.666667
9682,4319703577,5/11/2016 1:00:00 PM,97,398,15,0.25
9683,4319703577,5/11/2016 2:00:00 PM,113,597,23,0.383333
9684,4319703577,5/11/2016 3:00:00 PM,122,715,28,0.466667
9685,4319703577,5/11/2016 4:00:00 PM,141,793,41,0.683333
9686,4319703577,5/11/2016 5:00:00 PM,99,269,21,0.35
9687,4319703577,5/11/2016 6:00:00 PM,89,430,13,0.216667
9688,4319703577,5/11/2016 7:00:00 PM,165,1613,46,0.766667
9689,4319703577,5/11/2016 8:00:00 PM,88,262,12,0.2
9690,4319703577,5/11/2016 9:00:00 PM,74,80,7,0.116667
9691,4319703577,5/11/2016 10:00:00 PM,77,147,8,0.133333
9692,4319703577,5/11/2016 11:00:00 PM,61,0,0,0.0
9693,4319703577,5/12/2016 12:00:00 AM,61,0,0,0.0
9694,4319703577,5/12/2016 1:00:00 AM,61,0,0,0.0
9695,4319703577,5/12/2016 2:00:00 AM,62,10,1,0.016667
9696,4319703577,5/12/2016 3:00:00 AM,63,7,1,0.016667
9697,4388161847,4/12/2016 12:00:00 AM,78,0,0,0.0
9698,4388161847,4/12/2016 1:00:00 AM,78,0,0,0.0
9699,4388161847,4/12/2016 2:00:00 AM,78,0,0,0.0
9700,4388161847,4/12/2016 3:00:00 AM,78,0,0,0.0
9701,4388161847,4/12/2016 4:00:00 AM,78,0,0,0.0
9702,4388161847,4/12/2016 5:00:00 AM,78,0,0,0.0
9703,4388161847,4/12/2016 6:00:00 AM,78,0,0,0.0
9704,4388161847,4/12/2016 7:00:00 AM,78,0,0,0.0
9705,4388161847,4/12/2016 8:00:00 AM,78,0,0,0.0
9706,4388161847,4/12/2016 9:00:00 AM,78,0,0,0.0
9707,4388161847,4/12/2016 10:00:00 AM,78,0,0,0.0
9708,4388161847,4/12/2016 11:00:00 AM,78,0,0,0.0
9709,4388161847,4/12/2016 12:00:00 PM,78,0,0,0.0
9710,4388161847,4/12/2016 1:00:00 PM,78,0,0,0.0
9711,4388161847,4/12/2016 2:00:00 PM,78,0,0,0.0
9712,4388161847,4/12/2016 3:00:00 PM,78,0,0,0.0
9713,4388161847,4/12/2016 4:00:00 PM,78,0,0,0.0
9714,4388161847,4/12/2016 5:00:00 PM,78,0,0,0.0
9715,4388161847,4/12/2016 6:00:00 PM,78,0,0,0.0
9716,4388161847,4/12/2016 7:00:00 PM,78,0,0,0.0
9717,4388161847,4/12/2016 8:00:00 PM,78,0,0,0.0
9718,4388161847,4/12/2016 9:00:00 PM,78,0,0,0.0
9719,4388161847,4/12/2016 10:00:00 PM,78,0,0,0.0
9720,4388161847,4/12/2016 11:00:00 PM,78,0,0,0.0
9721,4388161847,4/13/2016 12:00:00 AM,78,0,0,0.0
9722,4388161847,4/13/2016 1:00:00 AM,78,0,0,0.0
9723,4388161847,4/13/2016 2:00:00 AM,78,0,0,0.0
9724,4388161847,4/13/2016 3:00:00 AM,78,0,0,0.0
9725,4388161847,4/13/2016 4:00:00 AM,78,0,0,0.0
9726,4388161847,4/13/2016 5:00:00 AM,78,0,0,0.0
9727,4388161847,4/13/2016 6:00:00 AM,78,0,0,0.0
9728,4388161847,4/13/2016 7:00:00 AM,78,0,0,0.0
9729,4388161847,4/13/2016 8:00:00 AM,78,0,0,0.0
9730,4388161847,4/13/2016 9:00:00 AM,78,0,0,0.0
9731,4388161847,4/13/2016 10:00:00 AM,78,0,0,0.0
9732,4388161847,4/13/2016 11:00:00 AM,78,0,0,0.0
9733,4388161847,4/13/2016 12:00:00 PM,78,0,0,0.0
9734,4388161847,4/13/2016 1:00:00 PM,78,0,0,0.0
9735,4388161847,4/13/2016 2:00:00 PM,86,28,3,0.05
9736,4388161847,4/13/2016 3:00:00 PM,121,410,12,0.2
9737,4388161847,4/13/2016 4:00:00 PM,193,1100,30,0.5
9738,4388161847,4/13/2016 5:00:00 PM,163,629,27,0.45
9739,4388161847,4/13/2016 6:00:00 PM,235,1508,48,0.8
9740,4388161847,4/13/2016 7:00:00 PM,283,2118,55,0.916667
9741,4388161847,4/13/2016 8:00:00 PM,100,145,6,0.1
9742,4388161847,4/13/2016 9:00:00 PM,78,0,0,0.0
9743,4388161847,4/13/2016 10:00:00 PM,78,0,0,0.0
9744,4388161847,4/13/2016 11:00:00 PM,78,0,0,0.0
9745,4388161847,4/14/2016 12:00:00 AM,78,0,0,0.0
9746,4388161847,4/14/2016 1:00:00 AM,78,0,0,0.0
9747,4388161847,4/14/2016 2:00:00 AM,78,0,0,0.0
9748,4388161847,4/14/2016 3:00:00 AM,78,0,0,0.0
9749,4388161847,4/14/2016 4:00:00 AM,80,11,1,0.016667
9750,4388161847,4/14/2016 5:00:00 AM,214,352,48,0.8
9751,4388161847,4/14/2016 6:00:00 AM,207,1134,31,0.516667
9752,4388161847,4/14/2016 7:00:00 AM,107,157,5,0.083333
9753,4388161847,4/14/2016 8:00:00 AM,104,252,7,0.116667
9754,4388161847,4/14/2016 9:00:00 AM,119,413,11,0.183333
9755,4388161847,4/14/2016 10:00:00 AM,137,590,15,0.25
9756,4388161847,4/14/2016 11:00:00 AM,120,434,9,0.15
9757,4388161847,4/14/2016 12:00:00 PM,104,187,8,0.133333
9758,4388161847,4/14/2016 1:00:00 PM,110,268,9,0.15
9759,4388161847,4/14/2016 2:00:00 PM,88,76,1,0.016667
9760,4388161847,4/14/2016 3:00:00 PM,121,475,11,0.183333
9761,4388161847,4/14/2016 4:00:00 PM,184,931,26,0.433333
9762,4388161847,4/14/2016 5:00:00 PM,351,2321,91,1.516667
9763,4388161847,4/14/2016 6:00:00 PM,126,284,14,0.233333
9764,4388161847,4/14/2016 7:00:00 PM,177,875,24,0.4
9765,4388161847,4/14/2016 8:00:00 PM,91,52,5,0.083333
9766,4388161847,4/14/2016 9:00:00 PM,85,36,2,0.033333
9767,4388161847,4/14/2016 10:00:00 PM,80,15,1,0.016667
9768,4388161847,4/14/2016 11:00:00 PM,79,0,0,0.0
9769,4388161847,4/15/2016 12:00:00 AM,78,0,0,0.0
9770,4388161847,4/15/2016 1:00:00 AM,79,0,0,0.0
9771,4388161847,4/15/2016 2:00:00 AM,79,0,0,0.0
9772,4388161847,4/15/2016 3:00:00 AM,80,13,1,0.016667
9773,4388161847,4/15/2016 4:00:00 AM,94,83,4,0.066667
9774,4388161847,4/15/2016 5:00:00 AM,204,879,34,0.566667
9775,4388161847,4/15/2016 6:00:00 AM,239,1664,31,0.516667
9776,4388161847,4/15/2016 7:00:00 AM,97,150,4,0.066667
9777,4388161847,4/15/2016 8:00:00 AM,127,376,19,0.316667
9778,4388161847,4/15/2016 9:00:00 AM,96,92,5,0.083333
9779,4388161847,4/15/2016 10:00:00 AM,139,701,14,0.233333
9780,4388161847,4/15/2016 11:00:00 AM,111,399,7,0.116667
9781,4388161847,4/15/2016 12:00:00 PM,99,88,7,0.116667
9782,4388161847,4/15/2016 1:00:00 PM,114,193,10,0.166667
9783,4388161847,4/15/2016 2:00:00 PM,99,117,8,0.133333
9784,4388161847,4/15/2016 3:00:00 PM,120,452,10,0.166667
9785,4388161847,4/15/2016 4:00:00 PM,245,1100,37,0.616667
9786,4388161847,4/15/2016 5:00:00 PM,141,430,21,0.35
9787,4388161847,4/15/2016 6:00:00 PM,158,510,25,0.416667
9788,4388161847,4/15/2016 7:00:00 PM,129,261,14,0.233333
9789,4388161847,4/15/2016 8:00:00 PM,108,110,6,0.1
9790,4388161847,4/15/2016 9:00:00 PM,124,360,9,0.15
9791,4388161847,4/15/2016 10:00:00 PM,145,387,16,0.266667
9792,4388161847,4/15/2016 11:00:00 PM,160,393,17,0.283333
9793,4388161847,4/16/2016 12:00:00 AM,94,0,0,0.0
9794,4388161847,4/16/2016 1:00:00 AM,91,0,0,0.0
9795,4388161847,4/16/2016 2:00:00 AM,89,0,0,0.0
9796,4388161847,4/16/2016 3:00:00 AM,80,0,0,0.0
9797,4388161847,4/16/2016 4:00:00 AM,87,17,1,0.016667
9798,4388161847,4/16/2016 5:00:00 AM,80,0,0,0.0
9799,4388161847,4/16/2016 6:00:00 AM,139,261,17,0.283333
9800,4388161847,4/16/2016 7:00:00 AM,112,92,6,0.1
9801,4388161847,4/16/2016 8:00:00 AM,236,1309,52,0.866667
9802,4388161847,4/16/2016 9:00:00 AM,207,817,28,0.466667
9803,4388161847,4/16/2016 10:00:00 AM,132,190,11,0.183333
9804,4388161847,4/16/2016 11:00:00 AM,145,434,17,0.283333
9805,4388161847,4/16/2016 12:00:00 PM,124,185,8,0.133333
9806,4388161847,4/16/2016 1:00:00 PM,183,737,27,0.45
9807,4388161847,4/16/2016 2:00:00 PM,217,917,30,0.5
9808,4388161847,4/16/2016 3:00:00 PM,146,383,18,0.3
9809,4388161847,4/16/2016 4:00:00 PM,113,107,9,0.15
9810,4388161847,4/16/2016 5:00:00 PM,117,96,11,0.183333
9811,4388161847,4/16/2016 6:00:00 PM,160,526,24,0.4
9812,4388161847,4/16/2016 7:00:00 PM,122,162,10,0.166667
9813,4388161847,4/16/2016 8:00:00 PM,106,62,4,0.066667
9814,4388161847,4/16/2016 9:00:00 PM,134,273,15,0.25
9815,4388161847,4/16/2016 10:00:00 PM,82,12,1,0.016667
9816,4388161847,4/16/2016 11:00:00 PM,79,0,0,0.0
9817,4388161847,4/17/2016 12:00:00 AM,79,0,0,0.0
9818,4388161847,4/17/2016 1:00:00 AM,79,0,0,0.0
9819,4388161847,4/17/2016 2:00:00 AM,81,11,1,0.016667
9820,4388161847,4/17/2016 3:00:00 AM,79,0,0,0.0
9821,4388161847,4/17/2016 4:00:00 AM,79,0,0,0.0
9822,4388161847,4/17/2016 5:00:00 AM,81,7,1,0.016667
9823,4388161847,4/17/2016 6:00:00 AM,126,313,17,0.283333
9824,4388161847,4/17/2016 7:00:00 AM,100,35,3,0.05
9825,4388161847,4/17/2016 8:00:00 AM,133,386,13,0.216667
9826,4388161847,4/17/2016 9:00:00 AM,172,735,28,0.466667
9827,4388161847,4/17/2016 10:00:00 AM,125,296,13,0.216667
9828,4388161847,4/17/2016 11:00:00 AM,108,141,10,0.166667
9829,4388161847,4/17/2016 12:00:00 PM,165,550,24,0.4
9830,4388161847,4/17/2016 1:00:00 PM,102,51,4,0.066667
9831,4388161847,4/17/2016 2:00:00 PM,92,7,1,0.016667
9832,4388161847,4/17/2016 3:00:00 PM,94,117,6,0.1
9833,4388161847,4/17/2016 4:00:00 PM,113,251,11,0.183333
9834,4388161847,4/17/2016 5:00:00 PM,125,324,17,0.283333
9835,4388161847,4/17/2016 6:00:00 PM,145,661,21,0.35
9836,4388161847,4/17/2016 7:00:00 PM,102,160,7,0.116667
9837,4388161847,4/17/2016 8:00:00 PM,123,398,13,0.216667
9838,4388161847,4/17/2016 9:00:00 PM,91,52,4,0.066667
9839,4388161847,4/17/2016 10:00:00 PM,101,165,7,0.116667
9840,4388161847,4/17/2016 11:00:00 PM,78,0,0,0.0
9841,4388161847,4/18/2016 12:00:00 AM,78,0,0,0.0
9842,4388161847,4/18/2016 1:00:00 AM,78,0,0,0.0
9843,4388161847,4/18/2016 2:00:00 AM,78,0,0,0.0
9844,4388161847,4/18/2016 3:00:00 AM,78,0,0,0.0
9845,4388161847,4/18/2016 4:00:00 AM,78,0,0,0.0
9846,4388161847,4/18/2016 5:00:00 AM,78,0,0,0.0
9847,4388161847,4/18/2016 6:00:00 AM,103,195,7,0.116667
9848,4388161847,4/18/2016 7:00:00 AM,149,654,11,0.183333
9849,4388161847,4/18/2016 8:00:00 AM,114,200,9,0.15
9850,4388161847,4/18/2016 9:00:00 AM,107,193,9,0.15
9851,4388161847,4/18/2016 10:00:00 AM,121,495,10,0.166667
9852,4388161847,4/18/2016 11:00:00 AM,116,228,9,0.15
9853,4388161847,4/18/2016 12:00:00 PM,112,232,7,0.116667
9854,4388161847,4/18/2016 1:00:00 PM,114,315,10,0.166667
9855,4388161847,4/18/2016 2:00:00 PM,104,169,9,0.15
9856,4388161847,4/18/2016 3:00:00 PM,111,291,10,0.166667
9857,4388161847,4/18/2016 4:00:00 PM,374,3253,68,1.133333
9858,4388161847,4/18/2016 5:00:00 PM,346,1914,61,1.016667
9859,4388161847,4/18/2016 6:00:00 PM,266,871,42,0.7
9860,4388161847,4/18/2016 7:00:00 PM,170,558,21,0.35
9861,4388161847,4/18/2016 8:00:00 PM,224,1387,45,0.75
9862,4388161847,4/18/2016 9:00:00 PM,97,25,3,0.05
9863,4388161847,4/18/2016 10:00:00 PM,92,11,2,0.033333
9864,4388161847,4/18/2016 11:00:00 PM,85,18,3,0.05
9865,4388161847,4/19/2016 12:00:00 AM,78,0,0,0.0
9866,4388161847,4/19/2016 1:00:00 AM,80,7,1,0.016667
9867,4388161847,4/19/2016 2:00:00 AM,78,0,0,0.0
9868,4388161847,4/19/2016 3:00:00 AM,79,0,0,0.0
9869,4388161847,4/19/2016 4:00:00 AM,90,75,4,0.066667
9870,4388161847,4/19/2016 5:00:00 AM,259,1717,66,1.1
9871,4388161847,4/19/2016 6:00:00 AM,300,2438,68,1.133333
9872,4388161847,4/19/2016 7:00:00 AM,127,462,15,0.25
9873,4388161847,4/19/2016 8:00:00 AM,110,237,10,0.166667
9874,4388161847,4/19/2016 9:00:00 AM,115,308,11,0.183333
9875,4388161847,4/19/2016 10:00:00 AM,126,488,13,0.216667
9876,4388161847,4/19/2016 11:00:00 AM,99,140,7,0.116667
9877,4388161847,4/19/2016 12:00:00 PM,116,420,8,0.133333
9878,4388161847,4/19/2016 1:00:00 PM,99,179,6,0.1
9879,4388161847,4/19/2016 2:00:00 PM,110,338,8,0.133333
9880,4388161847,4/19/2016 3:00:00 PM,99,150,6,0.1
9881,4388161847,4/19/2016 4:00:00 PM,178,1053,23,0.383333
9882,4388161847,4/19/2016 5:00:00 PM,153,544,20,0.333333
9883,4388161847,4/19/2016 6:00:00 PM,150,391,25,0.416667
9884,4388161847,4/19/2016 7:00:00 PM,106,91,8,0.133333
9885,4388161847,4/19/2016 8:00:00 PM,164,553,24,0.4
9886,4388161847,4/19/2016 9:00:00 PM,134,561,15,0.25
9887,4388161847,4/19/2016 10:00:00 PM,86,23,2,0.033333
9888,4388161847,4/19/2016 11:00:00 PM,80,6,1,0.016667
9889,4388161847,4/20/2016 12:00:00 AM,78,0,0,0.0
9890,4388161847,4/20/2016 1:00:00 AM,83,17,2,0.033333
9891,4388161847,4/20/2016 2:00:00 AM,80,0,0,0.0
9892,4388161847,4/20/2016 3:00:00 AM,79,0,0,0.0
9893,4388161847,4/20/2016 4:00:00 AM,82,13,2,0.033333
9894,4388161847,4/20/2016 5:00:00 AM,220,1079,49,0.816667
9895,4388161847,4/20/2016 6:00:00 AM,300,2114,68,1.133333
9896,4388161847,4/20/2016 7:00:00 AM,121,257,12,0.2
9897,4388161847,4/20/2016 8:00:00 AM,103,189,7,0.116667
9898,4388161847,4/20/2016 9:00:00 AM,99,122,7,0.116667
9899,4388161847,4/20/2016 10:00:00 AM,135,554,17,0.283333
9900,4388161847,4/20/2016 11:00:00 AM,106,162,8,0.133333
9901,4388161847,4/20/2016 12:00:00 PM,121,413,9,0.15
9902,4388161847,4/20/2016 1:00:00 PM,114,344,8,0.133333
9903,4388161847,4/20/2016 2:00:00 PM,83,0,0,0.0
9904,4388161847,4/20/2016 3:00:00 PM,112,334,9,0.15
9905,4388161847,4/20/2016 4:00:00 PM,168,870,24,0.4
9906,4388161847,4/20/2016 5:00:00 PM,255,1656,55,0.916667
9907,4388161847,4/20/2016 6:00:00 PM,116,176,11,0.183333
9908,4388161847,4/20/2016 7:00:00 PM,222,1713,51,0.85
9909,4388161847,4/20/2016 8:00:00 PM,148,440,23,0.383333
9910,4388161847,4/20/2016 9:00:00 PM,94,80,5,0.083333
9911,4388161847,4/20/2016 10:00:00 PM,87,20,2,0.033333
9912,4388161847,4/20/2016 11:00:00 PM,79,0,0,0.0
9913,4388161847,4/21/2016 12:00:00 AM,78,0,0,0.0
9914,4388161847,4/21/2016 1:00:00 AM,80,6,1,0.016667
9915,4388161847,4/21/2016 2:00:00 AM,83,16,2,0.033333
9916,4388161847,4/21/2016 3:00:00 AM,79,0,0,0.0
9917,4388161847,4/21/2016 4:00:00 AM,79,0,0,0.0
9918,4388161847,4/21/2016 5:00:00 AM,170,603,28,0.466667
9919,4388161847,4/21/2016 6:00:00 AM,229,1437,39,0.65
9920,4388161847,4/21/2016 7:00:00 AM,110,325,7,0.116667
9921,4388161847,4/21/2016 8:00:00 AM,103,222,7,0.116667
9922,4388161847,4/21/2016 9:00:00 AM,91,35,4,0.066667
9923,4388161847,4/21/2016 10:00:00 AM,123,443,12,0.2
9924,4388161847,4/21/2016 11:00:00 AM,106,249,6,0.1
9925,4388161847,4/21/2016 12:00:00 PM,125,464,12,0.2
9926,4388161847,4/21/2016 1:00:00 PM,101,190,6,0.1
9927,4388161847,4/21/2016 2:00:00 PM,99,177,5,0.083333
9928,4388161847,4/21/2016 3:00:00 PM,107,195,8,0.133333
9929,4388161847,4/21/2016 4:00:00 PM,183,1068,23,0.383333
9930,4388161847,4/21/2016 5:00:00 PM,121,95,6,0.1
9931,4388161847,4/21/2016 6:00:00 PM,283,1616,67,1.116667
9932,4388161847,4/21/2016 7:00:00 PM,256,1488,49,0.816667
9933,4388161847,4/21/2016 8:00:00 PM,221,1394,32,0.533333
9934,4388161847,4/21/2016 9:00:00 PM,87,32,3,0.05
9935,4388161847,4/21/2016 10:00:00 PM,78,0,0,0.0
9936,4388161847,4/21/2016 11:00:00 PM,78,0,0,0.0
9937,4388161847,4/22/2016 12:00:00 AM,78,0,0,0.0
9938,4388161847,4/22/2016 1:00:00 AM,78,0,0,0.0
9939,4388161847,4/22/2016 2:00:00 AM,78,0,0,0.0
9940,4388161847,4/22/2016 3:00:00 AM,78,0,0,0.0
9941,4388161847,4/22/2016 4:00:00 AM,78,0,0,0.0
9942,4388161847,4/22/2016 5:00:00 AM,78,0,0,0.0
9943,4388161847,4/22/2016 6:00:00 AM,462,528,121,2.016667
9944,4388161847,4/22/2016 7:00:00 AM,141,619,19,0.316667
9945,4388161847,4/22/2016 8:00:00 AM,317,2503,92,1.533333
9946,4388161847,4/22/2016 9:00:00 AM,260,2203,43,0.716667
9947,4388161847,4/22/2016 10:00:00 AM,186,1035,29,0.483333
9948,4388161847,4/22/2016 11:00:00 AM,105,56,5,0.083333
9949,4388161847,4/22/2016 12:00:00 PM,138,409,19,0.316667
9950,4388161847,4/22/2016 1:00:00 PM,102,9,1,0.016667
9951,4388161847,4/22/2016 2:00:00 PM,122,150,10,0.166667
9952,4388161847,4/22/2016 3:00:00 PM,161,542,24,0.4
9953,4388161847,4/22/2016 4:00:00 PM,100,9,1,0.016667
9954,4388161847,4/22/2016 5:00:00 PM,136,338,14,0.233333
9955,4388161847,4/22/2016 6:00:00 PM,321,2985,90,1.5
9956,4388161847,4/22/2016 7:00:00 PM,129,355,17,0.283333
9957,4388161847,4/22/2016 8:00:00 PM,109,192,8,0.133333
9958,4388161847,4/22/2016 9:00:00 PM,93,0,0,0.0
9959,4388161847,4/22/2016 10:00:00 PM,108,197,7,0.116667
9960,4388161847,4/22/2016 11:00:00 PM,84,9,1,0.016667
9961,4388161847,4/23/2016 12:00:00 AM,83,22,2,0.033333
9962,4388161847,4/23/2016 1:00:00 AM,78,0,0,0.0
9963,4388161847,4/23/2016 2:00:00 AM,79,0,0,0.0
9964,4388161847,4/23/2016 3:00:00 AM,81,4,1,0.016667
9965,4388161847,4/23/2016 4:00:00 AM,79,0,0,0.0
9966,4388161847,4/23/2016 5:00:00 AM,79,0,0,0.0
9967,4388161847,4/23/2016 6:00:00 AM,89,42,4,0.066667
9968,4388161847,4/23/2016 7:00:00 AM,87,14,2,0.033333
9969,4388161847,4/23/2016 8:00:00 AM,96,71,7,0.116667
9970,4388161847,4/23/2016 9:00:00 AM,85,6,1,0.016667
9971,4388161847,4/23/2016 10:00:00 AM,168,829,26,0.433333
9972,4388161847,4/23/2016 11:00:00 AM,197,1343,28,0.466667
9973,4388161847,4/23/2016 12:00:00 PM,168,863,25,0.416667
9974,4388161847,4/23/2016 1:00:00 PM,314,2925,66,1.1
9975,4388161847,4/23/2016 2:00:00 PM,592,5237,154,2.566667
9976,4388161847,4/23/2016 3:00:00 PM,142,575,17,0.283333
9977,4388161847,4/23/2016 4:00:00 PM,107,39,4,0.066667
9978,4388161847,4/23/2016 5:00:00 PM,109,30,4,0.066667
9979,4388161847,4/23/2016 6:00:00 PM,158,574,23,0.383333
9980,4388161847,4/23/2016 7:00:00 PM,109,181,10,0.166667
9981,4388161847,4/23/2016 8:00:00 PM,103,106,6,0.1
9982,4388161847,4/23/2016 9:00:00 PM,84,24,2,0.033333
9983,4388161847,4/23/2016 10:00:00 PM,130,347,16,0.266667
9984,4388161847,4/23/2016 11:00:00 PM,94,4,1,0.016667
9985,4388161847,4/24/2016 12:00:00 AM,82,9,1,0.016667
9986,4388161847,4/24/2016 1:00:00 AM,83,14,2,0.033333
9987,4388161847,4/24/2016 2:00:00 AM,79,0,0,0.0
9988,4388161847,4/24/2016 3:00:00 AM,81,9,1,0.016667
9989,4388161847,4/24/2016 4:00:00 AM,79,0,0,0.0
9990,4388161847,4/24/2016 5:00:00 AM,81,9,1,0.016667
9991,4388161847,4/24/2016 6:00:00 AM,133,420,14,0.233333
9992,4388161847,4/24/2016 7:00:00 AM,86,22,2,0.033333
9993,4388161847,4/24/2016 8:00:00 AM,112,312,11,0.183333
9994,4388161847,4/24/2016 9:00:00 AM,79,0,0,0.0
9995,4388161847,4/24/2016 10:00:00 AM,108,253,10,0.166667
9996,4388161847,4/24/2016 11:00:00 AM,92,72,5,0.083333
9997,4388161847,4/24/2016 12:00:00 PM,171,939,27,0.45
9998,4388161847,4/24/2016 1:00:00 PM,187,966,29,0.483333
9999,4388161847,4/24/2016 2:00:00 PM,251,2228,56,0.933333
10000,4388161847,4/24/2016 3:00:00 PM,216,1708,40,0.666667
10001,4388161847,4/24/2016 4:00:00 PM,83,28,2,0.033333
10002,4388161847,4/24/2016 5:00:00 PM,79,0,0,0.0
10003,4388161847,4/24/2016 6:00:00 PM,157,613,26,0.433333
10004,4388161847,4/24/2016 7:00:00 PM,108,215,10,0.166667
10005,4388161847,4/24/2016 8:00:00 PM,266,2235,48,0.8
10006,4388161847,4/24/2016 9:00:00 PM,110,191,12,0.2
10007,4388161847,4/24/2016 10:00:00 PM,81,0,0,0.0
10008,4388161847,4/24/2016 11:00:00 PM,78,0,0,0.0
10009,4388161847,4/25/2016 12:00:00 AM,78,0,0,0.0
10010,4388161847,4/25/2016 1:00:00 AM,78,0,0,0.0
10011,4388161847,4/25/2016 2:00:00 AM,78,0,0,0.0
10012,4388161847,4/25/2016 3:00:00 AM,78,0,0,0.0
10013,4388161847,4/25/2016 4:00:00 AM,78,0,0,0.0
10014,4388161847,4/25/2016 5:00:00 AM,163,595,29,0.483333
10015,4388161847,4/25/2016 6:00:00 AM,161,659,22,0.366667
10016,4388161847,4/25/2016 7:00:00 AM,152,826,16,0.266667
10017,4388161847,4/25/2016 8:00:00 AM,104,104,5,0.083333
10018,4388161847,4/25/2016 9:00:00 AM,126,474,15,0.25
10019,4388161847,4/25/2016 10:00:00 AM,105,262,8,0.133333
10020,4388161847,4/25/2016 11:00:00 AM,127,459,10,0.166667
10021,4388161847,4/25/2016 12:00:00 PM,120,335,11,0.183333
10022,4388161847,4/25/2016 1:00:00 PM,101,189,6,0.1
10023,4388161847,4/25/2016 2:00:00 PM,107,295,7,0.116667
10024,4388161847,4/25/2016 3:00:00 PM,122,455,13,0.216667
10025,4388161847,4/25/2016 4:00:00 PM,180,981,28,0.466667
10026,4388161847,4/25/2016 5:00:00 PM,304,2238,79,1.316667
10027,4388161847,4/25/2016 6:00:00 PM,159,667,22,0.366667
10028,4388161847,4/25/2016 7:00:00 PM,240,1501,42,0.7
10029,4388161847,4/25/2016 8:00:00 PM,309,2349,61,1.016667
10030,4388161847,4/25/2016 9:00:00 PM,144,511,16,0.266667
10031,4388161847,4/25/2016 10:00:00 PM,90,46,4,0.066667
10032,4388161847,4/25/2016 11:00:00 PM,83,15,2,0.033333
10033,4388161847,4/26/2016 12:00:00 AM,79,0,0,0.0
10034,4388161847,4/26/2016 1:00:00 AM,79,0,0,0.0
10035,4388161847,4/26/2016 2:00:00 AM,80,4,1,0.016667
10036,4388161847,4/26/2016 3:00:00 AM,81,11,1,0.016667
10037,4388161847,4/26/2016 4:00:00 AM,84,14,3,0.05
10038,4388161847,4/26/2016 5:00:00 AM,202,838,40,0.666667
10039,4388161847,4/26/2016 6:00:00 AM,307,2662,82,1.366667
10040,4388161847,4/26/2016 7:00:00 AM,149,630,16,0.266667
10041,4388161847,4/26/2016 8:00:00 AM,101,122,6,0.1
10042,4388161847,4/26/2016 9:00:00 AM,125,407,15,0.25
10043,4388161847,4/26/2016 10:00:00 AM,139,631,17,0.283333
10044,4388161847,4/26/2016 11:00:00 AM,119,383,8,0.133333
10045,4388161847,4/26/2016 12:00:00 PM,131,414,14,0.233333
10046,4388161847,4/26/2016 1:00:00 PM,107,279,8,0.133333
