,Id,Date,Calories,Steps,VeryActiveMinutes,LightlyActiveMinutes,FairlyActiveMinutes,SedentaryMinutes,VeryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,SedentaryActiveDistance,TotalTimeInBed,TotalMinutesAsleep,TotalSleepRecords
503,4558609924,2016-05-10,1889,6435,11,220,18,1191,0.74000001,2.390000105,1.120000005,0.0,,,
504,4558609924,2016-05-11,2131,9108,4,324,31,1081,0.25999999,3.940000057,1.820000052,0.0,,,
505,4558609924,2016-05-12,1452,6307,0,247,0,736,0.0,4.170000076,0.0,0.0,,,
506,4702921684,2016-04-12,2947,7213,0,263,0,718,0.0,5.849999905,0.0,0.0,439.0,425.0,1.0
507,4702921684,2016-04-13,2898,6877,0,258,0,777,0.0,5.579999924,0.0,0.0,430.0,400.0,2.0
508,4702921684,2016-04-14,2984,7860,0,271,0,772,0.0,6.369999886,0.0,0.0,415.0,384.0,1.0
509,4702921684,2016-04-15,2896,6506,1,256,8,944,0.07,4.789999962,0.419999987,0.0,257.0,253.0,1.0
510,4702921684,2016-04-16,3328,11140,3,335,24,556,0.239999995,7.539999962,1.25,0.0,406.0,382.0,2.0
511,4702921684,2016-04-17,3394,12692,12,302,66,437,0.959999979,5.880000114,3.460000038,0.0,612.0,591.0,1.0
512,4702921684,2016-04-18,3013,9105,22,191,30,890,1.820000052,4.070000172,1.49000001,0.0,312.0,293.0,1.0
513,4702921684,2016-04-19,2812,6708,10,179,8,757,0.879999995,4.190000057,0.370000005,0.0,487.0,457.0,1.0
514,4702921684,2016-04-20,3061,8793,2,260,29,717,0.159999996,5.730000019,1.230000019,0.0,468.0,454.0,1.0
515,4702921684,2016-04-21,2729,6530,4,144,41,901,0.310000002,2.940000057,2.049999952,0.0,434.0,425.0,1.0
516,4702921684,2016-04-22,2241,1664,0,72,0,1341,0.0,1.350000024,0.0,0.0,,,
517,4702921684,2016-04-23,3691,15126,9,408,66,469,0.75999999,8.270000458,3.24000001,0.0,475.0,465.0,1.0
518,4702921684,2016-04-24,3538,15050,15,281,95,542,1.200000048,5.880000114,5.119999886,0.0,506.0,480.0,1.0
519,4702921684,2016-04-25,3064,9167,6,270,15,730,0.49000001,6.110000134,0.819999993,0.0,380.0,370.0,1.0
520,4702921684,2016-04-26,2784,6108,1,216,8,765,0.07,4.539999962,0.349999994,0.0,429.0,421.0,1.0
521,4702921684,2016-04-27,2908,7047,1,238,16,733,0.090000004,4.78000021,0.800000012,0.0,449.0,432.0,1.0
522,4702921684,2016-04-28,3033,9023,14,232,9,738,1.129999995,5.769999981,0.419999987,0.0,461.0,442.0,1.0
523,4702921684,2016-04-29,3165,9930,12,267,19,692,1.059999943,6.070000172,0.920000017,0.0,447.0,433.0,1.0
524,4702921684,2016-04-30,3115,10144,4,263,36,728,0.319999993,5.880000114,2.029999971,0.0,501.0,479.0,1.0
525,4702921684,2016-05-01,2017,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
526,4702921684,2016-05-02,2859,7245,5,195,40,1131,0.379999995,3.75999999,1.74000001,0.0,,,
527,4702921684,2016-05-03,3145,9454,0,313,0,729,0.0,7.670000076,0.0,0.0,373.0,327.0,1.0
528,4702921684,2016-05-04,3004,8161,4,251,15,757,0.340000004,5.539999962,0.730000019,0.0,434.0,412.0,1.0
529,4702921684,2016-05-05,3006,8614,8,241,5,745,0.670000017,6.090000153,0.219999999,0.0,428.0,414.0,1.0
530,4702921684,2016-05-06,2859,6943,1,207,16,682,0.079999998,4.869999886,0.660000026,0.0,449.0,404.0,1.0
531,4702921684,2016-05-07,3683,14370,5,439,46,577,0.370000005,8.970000267,2.309999943,0.0,543.0,520.0,1.0
532,4702921684,2016-05-07,3683,14370,5,439,46,577,0.370000005,8.970000267,2.309999943,0.0,543.0,520.0,1.0
533,4702921684,2016-05-08,3287,12857,9,192,125,1019,0.680000007,3.539999962,6.210000038,0.0,,,
534,4702921684,2016-05-09,2990,8232,0,253,12,746,0.0,6.099999905,0.569999993,0.0,458.0,435.0,1.0
535,4702921684,2016-05-10,3172,10613,1,262,37,701,0.079999998,6.650000095,1.879999995,0.0,431.0,416.0,1.0
536,4702921684,2016-05-11,3069,9810,10,235,41,784,0.779999971,4.980000019,2.160000086,0.0,366.0,354.0,1.0
537,4702921684,2016-05-12,1240,2752,0,68,0,241,0.0,2.230000019,0.0,0.0,442.0,404.0,1.0
538,5553957443,2016-04-12,2026,11596,19,277,13,767,1.370000005,5.409999847,0.790000021,0.0,464.0,441.0,1.0
539,5553957443,2016-04-13,1718,4832,0,226,0,647,0.0,3.160000086,0.0,0.0,488.0,455.0,2.0
540,5553957443,2016-04-14,2324,17022,61,256,41,693,4.0,4.670000076,2.450000048,0.0,418.0,357.0,1.0
541,5553957443,2016-04-15,2254,16556,58,239,38,689,4.159999847,4.710000038,1.980000019,0.0,409.0,377.0,1.0
542,5553957443,2016-04-16,1831,5771,0,288,0,521,0.0,3.769999981,0.0,0.0,686.0,651.0,2.0
543,5553957443,2016-04-17,1397,655,0,46,0,943,0.0,0.430000007,0.0,0.0,402.0,350.0,1.0
544,5553957443,2016-04-18,1683,3727,0,206,0,622,0.0,2.430000067,0.0,0.0,541.0,520.0,2.0
545,5553957443,2016-04-19,2284,15482,69,249,28,756,4.28000021,4.179999828,1.659999967,0.0,410.0,357.0,1.0
546,5553957443,2016-04-20,1570,2713,0,148,0,598,0.0,1.769999981,0.0,0.0,678.0,658.0,1.0
547,5553957443,2016-04-21,2066,12346,47,177,42,801,2.950000048,2.960000038,2.160000086,0.0,431.0,399.0,1.0
548,5553957443,2016-04-22,2105,11682,25,270,16,781,1.379999995,5.599999905,0.629999995,0.0,353.0,322.0,1.0
549,5553957443,2016-04-23,1776,4112,0,272,0,443,0.0,2.680000067,0.0,0.0,725.0,631.0,2.0
550,5553957443,2016-04-24,1507,1807,0,104,0,582,0.0,1.179999948,0.0,0.0,640.0,553.0,2.0
551,5553957443,2016-04-25,2033,10946,51,201,11,732,2.930000067,3.690000057,0.569999993,0.0,468.0,433.0,1.0
552,5553957443,2016-04-26,2093,11886,40,238,18,750,2.369999886,4.460000038,0.930000007,0.0,453.0,412.0,1.0
553,5553957443,2016-04-27,1922,10538,16,206,16,745,1.139999986,4.739999771,1.0,0.0,391.0,347.0,1.0
554,5553957443,2016-04-28,1999,11393,49,165,13,727,3.710000038,3.170000076,0.75,0.0,457.0,421.0,1.0
555,5553957443,2016-04-29,2169,12764,46,270,15,709,2.789999962,4.909999847,0.639999986,0.0,495.0,450.0,1.0
556,5553957443,2016-04-30,1463,1202,0,84,0,506,0.0,0.779999971,0.0,0.0,843.0,775.0,2.0
557,5553957443,2016-05-01,1747,5164,0,237,0,436,0.0,3.369999886,0.0,0.0,686.0,622.0,2.0
558,5553957443,2016-05-02,1996,9769,23,227,9,724,1.059999943,4.900000095,0.409999996,0.0,471.0,409.0,1.0
559,5553957443,2016-05-03,2116,12848,26,247,29,812,1.5,5.679999828,1.200000048,0.0,429.0,380.0,1.0
560,5553957443,2016-05-04,1698,4249,0,224,0,651,0.0,2.769999981,0.0,0.0,470.0,447.0,1.0
561,5553957443,2016-05-05,2156,14331,44,241,29,692,3.430000067,4.429999828,1.659999967,0.0,464.0,419.0,1.0
562,5553957443,2016-05-06,1916,9632,21,229,9,761,1.519999981,4.230000019,0.540000021,0.0,434.0,400.0,1.0
563,5553957443,2016-05-07,1494,1868,0,96,0,902,0.0,1.220000029,0.0,0.0,470.0,442.0,1.0
564,5553957443,2016-05-08,1762,6083,3,210,8,505,0.219999999,3.299999952,0.469999999,0.0,608.0,568.0,1.0
565,5553957443,2016-05-09,2272,11611,59,251,22,667,2.130000114,4.559999943,0.889999986,0.0,494.0,453.0,1.0
566,5553957443,2016-05-10,2335,16358,61,265,40,707,3.869999886,5.199999809,1.610000014,0.0,443.0,418.0,1.0
567,5553957443,2016-05-11,1693,4926,0,195,0,628,0.0,3.220000029,0.0,0.0,486.0,463.0,1.0
568,5553957443,2016-05-12,741,3121,8,48,6,222,0.579999983,1.059999943,0.400000006,0.0,475.0,438.0,1.0
569,5577150313,2016-04-12,3405,8135,86,140,16,728,3.599999905,2.099999905,0.379999995,0.0,438.0,419.0,1.0
570,5577150313,2016-04-13,2551,5077,15,144,11,776,0.319999993,3.25,0.219999999,0.0,458.0,432.0,1.0
571,5577150313,2016-04-14,4022,8596,118,176,30,662,3.329999924,2.779999971,0.310000002,0.0,497.0,477.0,1.0
572,5577150313,2016-04-15,4005,12087,115,199,54,695,3.920000076,3.559999943,1.600000024,0.0,413.0,392.0,1.0
573,5577150313,2016-04-16,4274,14269,184,158,56,472,6.639999866,2.730000019,1.279999971,0.0,445.0,406.0,1.0
574,5577150313,2016-04-17,4552,12231,200,159,37,525,5.980000019,2.319999933,0.829999983,0.0,583.0,549.0,1.0
575,5577150313,2016-04-18,3625,9893,114,130,32,623,4.860000134,1.820000052,0.720000029,0.0,553.0,527.0,1.0
576,5577150313,2016-04-19,3501,12574,108,111,23,733,7.019999981,1.75999999,0.639999986,0.0,465.0,449.0,1.0
577,5577150313,2016-04-20,3192,8330,87,113,16,773,4.119999886,1.75999999,0.340000004,0.0,480.0,447.0,1.0
578,5577150313,2016-04-21,4018,10830,110,175,74,670,3.650000095,2.779999971,1.659999967,0.0,437.0,414.0,1.0
579,5577150313,2016-04-22,3329,9172,62,200,30,823,2.420000076,3.299999952,0.790000021,0.0,366.0,338.0,1.0
580,5577150313,2016-04-23,3152,7638,24,223,24,627,1.210000038,4.139999866,0.360000014,0.0,402.0,384.0,1.0
581,5577150313,2016-04-24,4392,15764,210,141,65,425,7.650000095,1.980000019,2.150000095,0.0,615.0,543.0,1.0
582,5577150313,2016-04-25,3374,6393,61,214,38,743,1.350000024,2.75999999,0.670000017,0.0,461.0,421.0,1.0
583,5577150313,2016-04-26,3088,5325,38,181,32,759,0.850000024,2.470000029,0.649999976,0.0,377.0,354.0,1.0
584,5577150313,2016-04-27,3294,6805,63,190,16,773,1.809999943,2.930000067,0.400000006,0.0,452.0,424.0,1.0
585,5577150313,2016-04-28,3580,9841,99,141,51,692,3.25,3.00999999,1.169999957,0.0,372.0,361.0,1.0
586,5577150313,2016-04-29,3544,7924,97,165,36,739,2.839999914,2.470000029,0.610000014,0.0,485.0,459.0,1.0
587,5577150313,2016-04-30,4501,12363,207,163,45,621,5.829999924,2.609999895,0.790000021,0.0,433.0,412.0,1.0
588,5577150313,2016-05-01,4546,13368,194,178,72,499,5.309999943,3.24000001,1.440000057,0.0,398.0,379.0,1.0
589,5577150313,2016-05-02,3014,7439,37,235,20,732,1.120000005,4.070000172,0.349999994,0.0,553.0,525.0,2.0
590,5577150313,2016-05-03,3795,11045,97,212,8,580,4.519999981,3.569999933,0.150000006,0.0,543.0,508.0,1.0
591,5577150313,2016-05-04,2755,5206,25,141,9,631,1.559999943,2.079999924,0.25,0.0,634.0,603.0,1.0
592,5577150313,2016-05-05,3004,7550,45,143,21,1153,2.5,2.670000076,0.469999999,0.0,78.0,74.0,1.0
593,5577150313,2016-05-06,2643,4950,41,79,16,1304,1.929999948,1.450000048,0.319999993,0.0,,,
594,5577150313,2016-05-07,1819,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
595,5577150313,2016-05-08,1819,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
596,5577150313,2016-05-09,2489,3421,34,70,11,1099,1.429999948,0.99000001,0.140000001,0.0,,,
597,5577150313,2016-05-10,3841,8869,104,194,37,639,2.559999943,3.349999905,0.75,0.0,562.0,504.0,1.0
598,5577150313,2016-05-11,1665,4038,45,63,15,257,1.830000043,0.889999986,0.300000012,0.0,476.0,431.0,1.0
599,6117666160,2016-04-12,1496,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
600,6117666160,2016-04-13,1496,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
601,6117666160,2016-04-14,1496,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
602,6117666160,2016-04-15,2865,14019,0,513,6,921,0.0,10.30000019,0.280000001,0.0,,,
603,6117666160,2016-04-16,2828,14450,7,518,15,502,0.579999983,9.479999542,0.850000024,0.0,398.0,380.0,1.0
604,6117666160,2016-04-17,2225,7150,0,312,0,702,0.0,5.400000095,0.0,0.0,350.0,336.0,2.0
605,6117666160,2016-04-18,2018,5153,0,241,0,759,0.0,3.890000105,0.0,0.0,510.0,493.0,2.0
606,6117666160,2016-04-19,2606,11135,0,480,0,425,0.0,8.409999847,0.0,0.0,492.0,465.0,1.0
607,6117666160,2016-04-20,2536,10449,26,349,10,587,2.029999971,5.519999981,0.479999989,0.0,502.0,474.0,1.0
608,6117666160,2016-04-21,4900,19542,11,294,19,579,0.980000019,5.619999886,0.400000006,0.0,550.0,508.0,1.0
609,6117666160,2016-04-22,2409,8206,0,402,0,413,0.0,6.199999809,0.0,0.0,546.0,480.0,1.0
610,6117666160,2016-04-23,2651,11495,0,512,0,468,0.0,8.680000305,0.0,0.0,539.0,492.0,1.0
611,6117666160,2016-04-24,2305,7623,0,362,0,711,0.0,5.760000229,0.0,0.0,367.0,353.0,1.0
612,6117666160,2016-04-25,1497,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
613,6117666160,2016-04-26,2450,9543,0,352,7,1077,0.0,6.869999886,0.340000004,0.0,,,
614,6117666160,2016-04-27,2576,9411,0,458,0,417,0.0,7.110000134,0.0,0.0,557.0,542.0,1.0
615,6117666160,2016-04-28,1879,3403,0,141,0,758,0.0,2.599999905,0.0,0.0,416.0,393.0,1.0
616,6117666160,2016-04-29,2560,9592,0,461,0,479,0.0,7.239999771,0.0,0.0,636.0,600.0,1.0
617,6117666160,2016-04-30,2275,6987,0,343,0,1040,0.0,5.28000021,0.0,0.0,,,
618,6117666160,2016-05-01,2361,8915,0,397,0,525,0.0,6.730000019,0.0,0.0,575.0,507.0,1.0
619,6117666160,2016-05-02,2044,4933,0,236,0,1204,0.0,3.730000019,0.0,0.0,,,
620,6117666160,2016-05-03,1496,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
621,6117666160,2016-05-04,1902,2997,0,156,0,1279,0.0,2.25999999,0.0,0.0,,,
622,6117666160,2016-05-05,2636,9799,0,487,0,479,0.0,7.400000095,0.0,0.0,415.0,392.0,1.0
623,6117666160,2016-05-06,1838,3365,0,133,0,673,0.0,2.680000067,0.0,0.0,698.0,658.0,2.0
624,6117666160,2016-05-07,2469,7336,0,412,0,456,0.0,5.539999962,0.0,0.0,507.0,498.0,2.0
625,6117666160,2016-05-08,2250,7328,0,318,0,517,0.0,5.53000021,0.0,0.0,603.0,555.0,1.0
626,6117666160,2016-05-09,1248,4477,0,197,0,125,0.0,3.380000114,0.0,0.0,522.0,492.0,1.0
627,6290855005,2016-04-12,2560,4562,0,199,0,1241,0.0,3.450000048,0.0,0.0,,,
628,6290855005,2016-04-13,2905,7142,0,350,0,1090,0.0,5.389999866,0.0,0.01,,,
629,6290855005,2016-04-14,2952,7671,0,363,0,1077,0.0,5.769999981,0.0,0.029999999,,,
630,6290855005,2016-04-15,2896,9501,0,328,0,1112,0.0,7.170000076,0.0,0.01,,,
631,6290855005,2016-04-16,2783,8301,0,258,0,1182,0.0,6.269999981,0.0,0.01,,,
632,6290855005,2016-04-17,3171,7851,31,225,12,1172,1.139999986,4.0,0.790000021,0.0,,,
633,6290855005,2016-04-18,2766,6885,0,271,0,1169,0.0,5.190000057,0.0,0.02,,,
634,6290855005,2016-04-19,2839,7142,0,321,0,1119,0.0,5.389999866,0.0,0.01,,,
635,6290855005,2016-04-20,2701,6361,0,258,0,1182,0.0,4.800000191,0.0,0.01,,,
636,6290855005,2016-04-21,2060,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
637,6290855005,2016-04-22,2796,6238,0,302,0,1138,0.0,4.71999979,0.0,0.0,,,
638,6290855005,2016-04-23,2664,0,33,0,0,1407,0.0,0.0,0.0,0.0,,,
639,6290855005,2016-04-24,2703,5896,0,258,0,1182,0.0,4.460000038,0.0,0.0,,,
640,6290855005,2016-04-25,2771,7802,8,249,3,1180,0.680000007,5.03000021,0.180000007,0.01,,,
641,6290855005,2016-04-26,2060,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
642,6290855005,2016-04-27,2743,5565,0,287,0,1153,0.0,4.179999828,0.0,0.029999999,,,
643,6290855005,2016-04-28,2687,5731,0,255,0,1185,0.0,4.329999924,0.0,0.0,,,
644,6290855005,2016-04-29,2060,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
645,6290855005,2016-04-30,2843,6744,0,324,0,1116,0.0,5.090000153,0.0,0.01,,,
646,6290855005,2016-05-01,3327,9837,8,282,95,1055,0.660000026,4.0,2.75,0.02,,,
647,6290855005,2016-05-02,2725,6781,0,268,0,1172,0.0,5.110000134,0.0,0.02,,,
648,6290855005,2016-05-03,2671,6047,0,240,0,1200,0.0,4.570000172,0.0,0.0,,,
649,6290855005,2016-05-04,2718,5832,0,272,0,1168,0.0,4.400000095,0.0,0.01,,,
650,6290855005,2016-05-05,2682,6339,0,239,0,1201,0.0,4.789999962,0.0,0.0,,,
651,6290855005,2016-05-06,2806,6116,0,305,0,1135,0.0,4.590000153,0.0,0.029999999,,,
652,6290855005,2016-05-07,2613,5510,0,227,0,1213,0.0,4.159999847,0.0,0.0,,,
653,6290855005,2016-05-08,2712,7706,0,251,0,1189,0.0,5.820000172,0.0,0.0,,,
654,6290855005,2016-05-09,2175,6277,0,264,0,800,0.0,4.730000019,0.0,0.02,,,
655,6290855005,2016-05-10,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
656,6775888955,2016-04-12,1841,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
657,6775888955,2016-04-13,2400,4053,17,85,18,1053,1.110000014,1.220000029,0.579999983,0.0,260.0,235.0,1.0
658,6775888955,2016-04-14,2507,5162,14,105,24,863,0.870000005,1.970000029,0.860000014,0.0,441.0,423.0,1.0
659,6775888955,2016-04-15,2127,1282,0,58,0,976,0.0,0.920000017,0.0,0.0,406.0,391.0,1.0
660,6775888955,2016-04-16,2225,4732,36,9,18,1377,2.519999981,0.059999999,0.810000002,0.0,,,
661,6775888955,2016-04-17,2067,2497,5,19,24,1392,0.349999994,0.310000002,1.129999995,0.0,,,
662,6775888955,2016-04-18,2798,8294,30,146,31,1233,2.0,3.170000076,0.769999981,0.0,,,
663,6775888955,2016-04-19,1841,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
664,6775888955,2016-04-20,3727,10771,70,178,113,1079,3.769999981,2.220000029,1.74000001,0.0,,,
665,6775888955,2016-04-21,1841,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
666,6775888955,2016-04-22,1922,637,0,20,0,1420,0.0,0.460000008,0.0,0.0,,,
667,6775888955,2016-04-23,1841,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
668,6775888955,2016-04-24,2053,2153,11,11,18,1400,0.769999981,0.150000006,0.620000005,0.0,,,
669,6775888955,2016-04-25,2484,6474,33,92,13,1302,2.269999981,1.899999976,0.460000008,0.0,,,
670,6775888955,2016-04-26,2584,7091,42,47,30,1321,3.480000019,0.730000019,0.870000005,0.0,,,
671,6775888955,2016-04-27,1841,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
672,6775888955,2016-04-28,1993,703,2,15,13,1410,0.059999999,0.239999995,0.200000003,0.0,,,
673,6775888955,2016-04-29,1841,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
674,6775888955,2016-04-30,2280,2503,3,84,9,1344,0.159999996,1.480000019,0.159999996,0.0,,,
675,6775888955,2016-05-01,2319,2487,9,50,34,1347,0.479999989,0.680000007,0.620000005,0.0,,,
676,6775888955,2016-05-02,1841,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
677,6775888955,2016-05-03,1843,9,0,1,0,1439,0.0,0.01,0.0,0.0,,,
678,6775888955,2016-05-04,1841,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
679,6775888955,2016-05-05,1841,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
680,6775888955,2016-05-06,2496,4697,12,75,35,1318,0.469999999,1.929999948,0.930000007,0.0,,,
681,6775888955,2016-05-07,1032,1967,2,49,5,551,0.129999995,1.049999952,0.239999995,0.0,,,
682,6962181067,2016-04-12,1994,10199,50,189,14,796,3.400000095,2.50999999,0.829999983,0.0,387.0,366.0,1.0
683,6962181067,2016-04-13,1718,5652,8,142,24,548,0.569999993,1.960000038,1.210000038,0.0,679.0,630.0,3.0
684,6962181067,2016-04-14,1466,1551,0,86,0,862,0.0,1.029999971,0.0,0.0,535.0,508.0,2.0
685,6962181067,2016-04-15,1756,5563,0,217,0,837,0.0,3.680000067,0.0,0.0,386.0,370.0,1.0
686,6962181067,2016-04-16,2173,13217,50,280,3,741,3.660000086,4.880000114,0.189999998,0.0,366.0,357.0,1.0
687,6962181067,2016-04-17,2027,10145,5,295,13,634,0.330000013,5.690000057,0.680000007,0.0,446.0,427.0,1.0
688,6962181067,2016-04-18,2039,11404,13,238,42,689,0.829999983,4.320000172,2.390000105,0.0,458.0,442.0,1.0
689,6962181067,2016-04-19,2046,10742,35,195,41,659,2.099999905,2.869999886,2.130000114,0.0,535.0,476.0,1.0
690,6962181067,2016-04-20,2174,13928,48,297,4,639,4.28000021,5.090000153,0.189999998,0.0,424.0,418.0,1.0
691,6962181067,2016-04-21,2179,11835,53,214,27,708,3.99000001,3.50999999,2.099999905,0.109999999,457.0,451.0,1.0
692,6962181067,2016-04-22,2086,10725,30,240,33,659,1.769999981,3.769999981,1.549999952,0.0,435.0,425.0,1.0
693,6962181067,2016-04-23,2571,20031,58,347,41,484,4.199999809,7.039999962,2.0,0.0,546.0,528.0,1.0
694,6962181067,2016-04-24,1705,5029,0,199,0,720,0.0,3.319999933,0.0,0.0,514.0,511.0,1.0
695,6962181067,2016-04-25,2194,13239,35,282,31,637,3.019999981,4.460000038,1.679999948,0.100000001,415.0,400.0,1.0
696,6962181067,2016-04-26,2012,10433,36,254,7,680,2.579999924,3.900000095,0.419999987,0.0,446.0,441.0,1.0
697,6962181067,2016-04-27,2034,10320,7,279,38,697,0.550000012,4.25,2.019999981,0.0,467.0,455.0,1.0
698,6962181067,2016-04-28,2182,12627,38,288,8,621,2.50999999,5.590000153,0.239999995,0.0,453.0,440.0,1.0
699,6962181067,2016-04-29,2254,10762,12,369,15,645,0.819999993,5.809999943,0.479999989,0.0,447.0,433.0,1.0
700,6962181067,2016-04-30,2002,10081,32,237,16,731,2.24000001,3.670000076,0.75999999,0.0,424.0,422.0,1.0
701,6962181067,2016-05-01,1740,5454,0,215,0,722,0.0,3.609999895,0.0,0.0,426.0,411.0,1.0
702,6962181067,2016-05-02,2162,12912,18,313,39,655,1.200000048,5.340000153,2.0,0.0,482.0,466.0,1.0
703,6962181067,2016-05-03,2072,12109,21,267,36,654,1.74000001,4.329999924,2.039999962,0.0,418.0,394.0,1.0
704,6962181067,2016-05-04,2086,10147,15,284,36,683,0.469999999,4.550000191,1.679999948,0.0,455.0,442.0,1.0
705,6962181067,2016-05-05,2066,10524,14,305,22,591,0.99000001,4.809999943,1.159999967,0.0,491.0,467.0,1.0
706,6962181067,2016-05-06,1850,5908,0,299,0,717,0.0,3.910000086,0.0,0.0,462.0,443.0,1.0
707,6962181067,2016-05-07,1947,6815,0,328,0,745,0.0,4.5,0.0,0.0,334.0,298.0,1.0
708,6962181067,2016-05-08,1659,4188,0,151,14,709,0.0,2.25,0.519999981,0.0,569.0,541.0,1.0
709,6962181067,2016-05-09,2105,12342,43,231,21,607,3.900000095,3.650000095,1.179999948,0.0,497.0,489.0,1.0
710,6962181067,2016-05-10,2361,15448,62,275,34,626,3.470000029,4.989999771,1.75,0.0,481.0,469.0,1.0
711,6962181067,2016-05-11,1855,6722,24,199,7,709,1.49000001,2.650000095,0.310000002,0.0,480.0,452.0,1.0
712,6962181067,2016-05-12,928,3587,0,105,8,127,0.0,2.109999895,0.25,0.0,535.0,516.0,1.0
713,7007744171,2016-04-12,2937,14172,53,355,8,1024,4.5,5.409999847,0.379999995,0.0,,,
714,7007744171,2016-04-13,2742,12862,56,261,22,1101,4.610000134,4.480000019,0.560000002,0.0,,,
715,7007744171,2016-04-14,2668,11179,34,304,6,1096,2.950000048,4.960000038,0.340000004,0.0,,,
716,7007744171,2016-04-15,2098,5273,0,202,0,1238,0.0,3.529999971,0.0,0.0,,,
717,7007744171,2016-04-16,2076,4631,0,203,0,1155,0.0,3.099999905,0.0,0.0,82.0,79.0,1.0
718,7007744171,2016-04-17,2383,8059,0,305,0,1135,0.0,5.389999866,0.0,0.0,,,
719,7007744171,2016-04-18,2832,14816,48,284,31,1077,3.789999962,5.050000191,2.119999886,0.02,,,
720,7007744171,2016-04-19,2812,14194,53,304,17,1066,4.409999847,5.309999943,0.75999999,0.0,,,
721,7007744171,2016-04-20,3096,15566,60,347,33,1000,4.789999962,5.860000134,0.670000017,0.0,,,
722,7007744171,2016-04-21,2763,13744,30,327,34,1049,2.150000095,5.170000076,1.870000005,0.0,,,
723,7007744171,2016-04-22,2889,15299,64,261,50,1065,4.099999905,4.369999886,1.75999999,0.0,,,
724,7007744171,2016-04-23,2284,8093,2,223,25,1190,0.129999995,4.150000095,1.129999995,0.0,,,
725,7007744171,2016-04-24,2667,11085,0,419,0,1021,0.0,7.420000076,0.0,0.0,,,
726,7007744171,2016-04-25,3055,18229,51,379,24,986,4.309999943,7.670000076,1.370000005,0.0,,,
727,7007744171,2016-04-26,2939,15090,16,424,22,978,0.930000007,8.229999542,0.939999998,0.0,,,
728,7007744171,2016-04-27,2830,13541,50,337,12,1041,4.269999981,5.289999962,0.660000026,0.0,,,
729,7007744171,2016-04-28,2836,15128,16,401,16,1007,1.090000033,8.260000229,0.769999981,0.0,,,
730,7007744171,2016-04-29,3180,20067,55,382,42,961,4.309999943,7.949999809,2.049999952,0.0,,,
731,7007744171,2016-04-30,2051,3761,0,200,0,1240,0.0,2.519999981,0.0,0.0,,,
732,7007744171,2016-05-01,2225,5600,0,237,0,1142,0.0,3.75,0.0,0.0,61.0,58.0,1.0
733,7007744171,2016-05-02,2642,13041,64,250,14,1112,4.639999866,3.829999924,0.699999988,0.0,,,
734,7007744171,2016-05-03,2976,14510,58,330,31,1021,4.480000019,5.360000134,1.019999981,0.0,,,
735,7007744171,2016-05-04,1557,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
736,7007744171,2016-05-05,2933,15010,53,317,23,1047,4.329999924,5.480000019,1.289999962,0.0,,,
737,7007744171,2016-05-06,2553,11459,44,247,13,1136,3.0,3.859999895,0.810000002,0.0,,,
738,7007744171,2016-05-07,120,0,0,0,0,111,0.0,0.0,0.0,0.0,,,
739,7086361926,2016-04-12,2772,11317,59,153,6,745,5.269999981,2.970000029,0.150000006,0.0,525.0,514.0,1.0
740,7086361926,2016-04-13,2516,5813,31,155,26,744,0.560000002,2.839999914,0.209999993,0.0,465.0,451.0,1.0
741,7086361926,2016-04-14,2734,9123,35,189,32,787,2.029999971,3.660000086,0.330000013,0.0,476.0,472.0,1.0
742,7086361926,2016-04-15,2395,8585,30,139,21,864,2.039999962,2.529999971,1.110000014,0.0,386.0,377.0,1.0
743,7086361926,2016-04-16,1635,31,0,3,0,1437,0.0,0.01,0.0,0.0,,,
744,7086361926,2016-04-17,1629,0,0,0,0,1440,0.0,0.0,0.0,0.0,,,
745,7086361926,2016-04-18,2743,9827,61,114,51,1136,3.170000076,2.309999943,1.220000029,0.0,,,
746,7086361926,2016-04-19,2944,10688,67,124,69,671,3.529999971,2.50999999,1.230000019,0.0,483.0,472.0,1.0
747,7086361926,2016-04-20,2997,14365,87,145,13,797,7.639999866,2.539999962,0.449999988,0.0,502.0,492.0,1.0
